kd_lpse,kd_agency,kd_lelang,nama_lpse,nama_agency,kd_paket,nama_paket,nama_panitia,hasil_lelang,nama_pemenang,npwp_pemenang,hps,tgl_pengumuman,nama_satker,nilai_kontrak,tanggal_kontrak,tanggal_akhir_lelang,sumber_dana,tahun_anggaran,kategori,kd_satker,pagu,kd_pemenang,kd_kabupaten,nama_kabupaten,nama_propinsi
11,522011,11175011,LPSE Kementerian Keuangan,Sekretariat Jenderal Kementerian Keuangan,9822011,Pengadaan Jasa Pemeliharaan Mesin Electric Generator Set dan Instalasi Gedung-Gedung Kantor Pusat Kementerian Keuangan Tahun Anggaran 2014,Unit Layanan Pengadaan Setjen Pokja I,3372234734,pt.citra catur energi,02.459.279.2-013.000,3953128000,2013-12-06,Sekretariat Jenderal Kementerian Keuangan,"","",2014-01-07,APBN,2014,"Jasa Lainnya",44011,4262789290,3485011,14748,Jakarta Pusat (Kota),DKI Jakarta
242,11242,249242,LPSE Kabupaten Donggala,LPSE kabupaten Donggala,230242,PEMBANGUNAN GEDUNG KANTOR BPBD KABUPATEN DONGGALA,Panitia Pengadaan Barang/Jasa Badan Penanggulangan Bencana Daerah Kab. Donggala,1090000000,"","",1097697000,2013-12-31,Badan Penanggulangan Bencana Daerah Kab. Donggala,"","",2014-01-24,APBN,2014,"Pekerjaan Konstruksi",11242,1097697000,"",14923,Dongala (Kab.),Sulawesi Tengah
252,36999,2347252,LPSE Kementerian Hukum dan HAM RI,KANWIL SULAWESI TENGGARA,2197252,Pengadaan Bahan Makanan Narapidana/Tahanan pada Rutann Klas IIB Kolaka Tahun 2014,Panitia Lelang Bahan Makanan Napi dan Tahanan pada Rutan Kolaka,802760000,"","",804892000,2013-12-04,Rumah Tahanan Negara Klas IIB Kolaka,"","",2014-01-01,APBN,2014,Pengadaan Barang,355252,804903000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
283,11283,577283,LPSE Kabupaten Rokan Hulu,ULP Kabupaten Rokan Hulu,471283,PENGADAAN TRAVO ( 1 UNIT ) APBD-_P,POKJA 5,422303000,"","",449560000,2013-12-08,Dinas Pertambangan dan Energi,"","",2013-12-24,APBD,2013,Pengadaan Barang,9283,450000000,"",14697,Rokan Hulu (Kab.),Riau
109,22109,2722109,LPSE Kementerian Energi dan Sumber Daya Mineral,Direktorat Jenderal Minyak dan Gas Bumi,2166109,"Jasa Kebersihan Kantor (Cleaning Service) -Tahun Anggaran 2014-",Pokja Pengadaan Barang/Jasa Sekretariat Ditjen Migas,445967100,"","",476000000,2013-12-09,DIREKTORAT JENDERAL MINYAK DAN GAS BUMI,"","",2014-01-22,APBN,2014,"Jasa Lainnya",30109,476000000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
12,497001,3084012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2921012,Pengadaan Alat Pemanen/Reaper 1 Paket,Pokja II TANPANGANHORTIKULTURA & PSP ULP PBJ DISTANAK Prov Kalteng TA 2014,235000000,CV.SEBATUNG MENJULANG,01.489.533.8-711.000,239105455,2013-12-13,Dinas Pertanian dan Peternakan Provinsi Kalimantan Tengah,"","",2014-01-30,APBD,2014,Pengadaan Barang,22012,240000000,662012,14873,Palangka Raya (Kota),Kalimantan Tengah
10,2010,1952010,LPSE Kota Surabaya,LPSE Kota Surabaya,1495010,Pembangunan Gedung Type B (SDN MEDOKAN AYU I NO 270),POKJA_I_KKJ,2187971357,CV.AVEN JAYA,02.170.197.4-609.000,2465303000,2013-12-09,Dinas Cipta Karya dan Tata Ruang,"","",2014-01-20,APBD,2014,"Pekerjaan Konstruksi",29010,2500000000,1138010,14843,Bangkalan (Kab.),Jawa Timur
114,3999,8484114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,7413114,Jasa Pelayaran Perintis Kode Trayek R-64 Pangkalan Jayapura TA.2014,PANITIA PENGADAAN JASA PELAYARAN PERINTIS PANGKALAN JAYAPURA TA.2014,5639449231,"","",5647180331,2013-12-11,KANTOR KESYAHBANDARAN DAN OTORITAS PELABUHAN KELAS II JAYAPURA,"","",2014-01-10,APBN,2014,"Jasa Lainnya",250114,5654690397,"",14748,Jakarta Pusat (Kota),DKI Jakarta
218,6218,1746218,LPSE Kementerian Kelautan dan Perikanan,BPSDMKP,1721218,PENGADAAN BAHAN MAKAN TARUNA AKADEMI PERIKANAN SORONG TAHUN ANGGARAN 2014,panitia pengadaan bahan makan AP Sorong TA 2014,1428018193,"","",1547665700,2013-12-15,Akademi Perikanan Sorong,"","",2013-12-31,APBN,2014,Pengadaan Barang,154218,1547856000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
252,21999,2557252,LPSE Kementerian Hukum dan HAM RI,KANWIL BANGKA BELITUNG,2391252,PENGADAAN BAHAN MAKANAN NARAPIDANA/TAHANAN PADA LEMBAGA PEMASYARAKATAN KLAS II A PANGKALPINANG TAHUN 2014,Pengadaan Bama Tahanan dan Narapidana Lapas Klas IIA Pangkalpinang TA.2014,1294779300,"","",1330789400,2013-12-12,Lembaga Pemaysrakatan Klas IIA Pangkalpinang,"","",2014-01-01,APBN,2014,Pengadaan Barang,162252,1331520000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
252,30999,2398252,LPSE Kementerian Hukum dan HAM RI,KANWIL KALIMANTAN TENGAH,2251252,Pengadaan Bahan Makanan Napi/Tahanan Rumah Tahanan Negara Klas IIB Buntok TA.2014,Pengadaan Bahan Makanan Napi/Tahanan,449789000,"","",451016320,2013-12-21,Rumah Tahanan Negara Klas II B Buntok,"","",2014-01-02,APBN,2014,Pengadaan Barang,182252,451575000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
252,34999,2434252,LPSE Kementerian Hukum dan HAM RI,KANWIL SULAWESI SELATAN,2280252,PENGADAAN BAHAN MAKANAN NARAPIDANA/TAHANAN PADA LAPAS WANITA KELAS IIA SUNGGUMINASA TAHUN ANGGARAN 2014,Panitia Pengadaan BAMA Napi/Tahanan Lapas Wanita Kelas IIA Sungguminasa,354189470,"","",355914770.750000,2013-12-07,LAPAS WANITA KELAS IIA SUNGGUMINASA,"","",2014-01-13,APBN,2014,Pengadaan Barang,465252,356787000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
114,9999,8666114,LPSE Kementerian Perhubungan,Badan Peng. SDM Perhubungan,7646114,Pekerjaan Pengadaan Belanja Jasa Lainnya Jasa Cleaning Service dan Pemeliharaan Gedung dan Halaman,PANITIA PENGADAAN BARANG/JASA BELANJA BARANG KANTOR BPPTD - BALI TA.2013,285078750,"","",298000000,2013-12-27,BALAI PENDIDIKAN DAN PELATIHAN TRANSPORTASI DARAT - BALI,"","",2014-01-07,APBN,2014,"Jasa Lainnya",365114,298000000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
11,535011,11142011,LPSE Kementerian Keuangan,Direktorat Jenderal Perimbangan Keuangan,9792011,Pengadaan Jasa Sewa Mesin Fotocoy Ditjen Perimbangan Keuangan Tahun Anggaran 2014,Pokja Unit Layanan Pengadaan,626353200,PT. SETIAWAN KUMALAGIRI,01.621.782.0-029.000,767784600,2013-12-03,Ditjen Perimbangan Keuangan,"","",2013-12-27,APBN,2013,"Jasa Lainnya",82011,767784600,1675011,14748,Jakarta Pusat (Kota),DKI Jakarta
252,30999,2386252,LPSE Kementerian Hukum dan HAM RI,KANWIL KALIMANTAN TENGAH,2237252,Pengadaan Bahan Makanan Napi/Tahanan Rumah Tahanan Negara Klas IIA Palangka Raya TA. 2014,Pengadaan Bahan Makanan Napi/Tahanan,1236425000,"","",1281270210,2013-12-13,Rumah Tahanan Negara Klas II A Palangka Raya,"","",2014-01-02,APBN,2014,Pengadaan Barang,180252,1281491000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
149,1149,212149,LPSE Kabupaten Parigi Moutong,LPSE KABUPATEN PARIGI MOUTONG,196149,Penyediaan Jasa Kebersihan Taman dan Halaman Kantor Bupati Kabupaten Parigi Moutong,POKJA B PERUBAHAN ULP KAB. PARIGI MOUTONG,292092000,CV. SURYA JAYA ABADI,02.475.043.2-831.000,325000000,2013-12-27,Bagian Umum Sekretariat Daerah Kab. Parigi Moutong,"","",2014-01-17,APBD,0,"Jasa Lainnya",34149,325000000,98149,14921,Parigi Moutong (Kab.),Sulawesi Tengah
170,97170,3777170,LPSE Kementerian Agama,IAIN SURAKARTA,3605170,Pengadaan Sewa Kendaraan Dinas Operasional Kantor IAIN Surakarta Tahun 2014,POKJA PENGADAAN JASA SEWA KENDARAAN OPERASIONAL KANTOR IAIN SURAKARTA TAHUN 2014,838800000,"","",838860000,2013-12-24,IAIN SURAKARTA,"","",2014-01-09,APBN,2013,"Jasa Lainnya",1069170,840000000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
252,19999,2470252,LPSE Kementerian Hukum dan HAM RI,KANWIL LAMPUNG,2314252,Pengadaan Bahan Makanan Narapidana/Tahanan Lembaga Pemasyarakatan Klas IIB Way Kanan TA. 2014,PENGADAAN BAHAN MAKANAN UNTUK NARAPIDANA LAPAS KLAS IIB WAYKANAN,438238000,"","",515190000,2013-12-12,LAPAS KLAS IIB WAY KANAN,"","",2014-01-01,APBN,2014,Pengadaan Barang,744252,515251000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
114,7999,8670114,LPSE Kementerian Perhubungan,Ditjen Phb Udara,7650114,SUBSIDI ANGKUTAN BBM PENERBANGAN PERINTIS 800 DRUM,PANITIA PENGADAAN BARANG/JASA BANDARA RAHADI OSMAN KETAPANG TA.2013,2069100000,"","",2135500000,2013-12-26,BANDAR UDARA RAHADI OSMAN KETAPANG,"","",2014-02-03,APBN,2014,"Jasa Lainnya",266114,2200000000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
329,1329,314329,LPSE Kota Bitung,LPSE Kota Bitung,289329,Perbaikan/Pemeliharaan Berkala Jalan Dalam Kota_HOTMIX,Dinas Pekerjaan Umum Kota Bitung TA.2014 (Bid.Bina Marga),17854000000,PT.Sarana Gita Sentosa,02.000.750.6-821.000,18261050000,2013-12-18,Dinas Pekerjaan Umum Kota Bitung,"","",2014-01-20,APBD,2014,"Pekerjaan Konstruksi",7329,18265000000,20329,14913,Bitung (Kota),Sulawesi Utara
386,3386,576386,LPSE Kementerian Pariwisata dan Ekonomi Kreatif Indonesia,Unit Layanan Pengadaan Kemenparekraf,504386,Penetrasi Kuliner Indonesia melalui Pengenalan 30 IKTI di Eropa,Penetrasi Kuliner Indonesia Melalui Pengenalan 30 IKTI di EROPA,1170072300,"","",1300854700,2013-12-12,"Direktorat Pengembangan Wisata Minat Khusus, Konvensi, Insentif, dan Event","","",2013-12-27,APBN,2013,"Jasa Lainnya",34386,1300854700,"",14748,Jakarta Pusat (Kota),DKI Jakarta
252,29999,2578252,LPSE Kementerian Hukum dan HAM RI,KANWIL KALIMANTAN SELATAN,2051252,Pengadaan Bahan Makanan Napi/Tahanan Lapas Klas IIA Anak Martapura Tahun Anggaran 2014,Kelompok Kerja II,2210382500,"","",2798358963,2013-12-13,LAPAS ANAK MARTAPURA,"","",2014-01-10,APBN,2014,Pengadaan Barang,569252,2877249000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
417,1417,266417,LPSE Kabupaten Bone Bolango,LPSE-BONEBOLANGOKAB,198417,Pengadaan Spanduk dan Baliho Sosialisasi Pemilu Legislatif 2014,PANITIA PENGADAAN KPU,403000000,"","",410734100,2013-12-06,KAB. BONE BOLANGO - KOMISI PEMILIHAN UMUM,"","",2013-12-17,APBN,2013,Pengadaan Barang,68417,558000000,"",15051,Bone Bolango (Kab.),Gorontalo
193,1193,155193,LPSE Kota Bandar Lampung,LPSE Kota Bandar Lampung,146193,Pemasangan lampu dua tiang berhadapan cabang cab. 2 Jl. fly over Gajah Mada - Juanda,PPBJ DINAS KEBERSIHAN DAN PERTAMANAN,1150764000,"","",1188951000,2013-12-13,Dinas Kebersihan dan Pertamanan Kota Bandar Lampung,"","",2014-01-24,APBD,2014,"Pekerjaan Konstruksi",8193,1189000000,"",14744,Bandar Lampung (Kota),Lampung
113,1113,1891113,LPSE Kabupaten Badung,LPSE Badung,1329113,"Penyediaan Jasa Keamanan Kantor, Belanja Jasa Keamanan Kantor Pusat Pemerintahan Kabupaten Badung Tahun Anggaran 2014",Pokja Pengadaan Jasa Lainnya,4938175000,"","",4944459300,2013-12-12,Sekretariat Daerah,"","",2014-01-21,APBD,2014,"Jasa Lainnya",1113,4950000000,"",14974,Badung (Kab.),Bali
252,19999,2472252,LPSE Kementerian Hukum dan HAM RI,KANWIL LAMPUNG,2316252,Pengadaan Bahan Makanan Narapidana/Tahanan Rumah Tahanan Negara Klas IIB Krui TA. 2014,PENGADAAN BAHAN MAKANAN UNTUK NARAPIDANA RUTAN KELAS IIB KRUI,366295000,"","",366832000,2013-12-12,RUMAH TAHANAN NEGARA KLAS IIB KRUI,"","",2014-01-01,APBN,2014,Pengadaan Barang,743252,366836000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
109,23109,2738109,LPSE Kementerian Energi dan Sumber Daya Mineral,Pusat Sumber Daya Geologi,2179109,"Pengadaan Pluida/Lumpur, Selubung, Mata Bor dan Kelengkapannya Untuk Kegiatan Pemboran Potensi Landaian Suhu Panas Bumi Daerah Way Selabung, Sumatera Selatan",Kelompok Kerja Pengadaan Barang/Jasa,3939255200,"","",3866790000,2013-12-24,Pusat Sumber Daya Geologi,"","",2014-02-06,APBN,2014,Pengadaan Barang,28109,4289150000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
114,6999,8456114,LPSE Kementerian Perhubungan,Ditjen Phb Darat,7491114,Pengadaan dan Pemasangan Perlengkapan Jalan Segmen E (Lelang Tidak Mengikat),PANITIA PENGADAAN BARJAS SATKER PLLAJ SULBAR TA 2014,2437900000,"","",2452002000,2013-12-21,PENGEMBANGAN LLAJ SULAWESI BARAT,"","",2014-01-31,APBN,2014,Pengadaan Barang,297114,2452002000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
252,33999,2604252,LPSE Kementerian Hukum dan HAM RI,KANWIL SULAWESI TENGAH,2420252,"PENGADAAN BAHAN MAKANAN NAPI/TAHANAN, 1 (SATU) PAKET PADA RUMAH TAHANAN NEGARA KLAS IIA PALU T.A. 2014",PENGADAAN BAMA NAPI/TAHANAN PADA RUTAN PALU TA.2014,817768000,CV. KALUKU BULAVA,02.794.471.9-831.000,821250000,2013-12-14,Rumah Tahanan Negara Klas IIA Palu,"","",2013-12-31,APBN,2014,Pengadaan Barang,500252,821250000,246252,14752,Jakarta Selatan (Kota),DKI Jakarta
25,1001,2863025,LPSE Kementerian Pendidikan dan Kebudayaan,Kementerian Pendidikan dan Kebudayaan,2648025,Jasa Keamanan PPPPTK Pendidikan Jasmani dan Bimbingan Konseling,Panitia Pengadaan Barang/Jasa P4TK Penjas & BK 2013,271524000,"","",302000000,2013-12-31,PPPPTK Pendidikan Jasmani Dan Bimbingan Konseling (Penjas & BK),"","",2014-01-17,APBN,2014,"Jasa Lainnya",135025,302400000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
12,497001,2998012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2839012,PENINGKATAN SARANA DAN PRASARANA JEMBATAN TIMBANG ANJIR SERAPAT,P2BJ Lingkungan Dishubkominfo TA 2014,343874000,CV. ARTHA CARPRICORNUS,01.922.068.0-711.000,346950000,2013-12-09,Dinas Perhubungan Komunikasi dan Informatika,"","",2014-01-24,APBD,2014,"Pekerjaan Konstruksi",16012,346950000,521012,14873,Palangka Raya (Kota),Kalimantan Tengah
35,103035,5810035,LPSE Provinsi Kalimantan Timur,Agency Dinas Sosial Prov Kaltim,5199035,Pengadaan Bahan Makanan Anak Asuh UPTD Panti Sosial Asuhan Anak Harapan (PSAAH) Samarinda Tahun Anggaran 2014,PANITIA PENGADAAN BARANG/JASA UPTD PSAAH SAMARINDA,232350000,CV. ADHWA GEMILANG,02.630.016.0-722.000,237250000,2013-12-25,Dinas Sosial Provinsi Kalimantan Timur,"","",2014-01-08,APBD,2014,Pengadaan Barang,222035,237250000,1368035,14902,Balikpapan (Kota),Kalimantan Timur
12,497001,2993012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2834012,PENGADAAN DAN PEMASANGAN MARKA JALAN,P2BJ Lingkungan Dishubkominfo TA 2014,397000000,PT. KARTA UTAMA KARYAMARGA,01.407.620.2-711.000,400000000,2013-12-09,Dinas Perhubungan Komunikasi dan Informatika,"","",2014-01-24,APBD,2014,"Pekerjaan Konstruksi",16012,400000000,598012,14873,Palangka Raya (Kota),Kalimantan Tengah
44,72044,1803044,LPSE Kepolisian Republik Indonesia,DIT SABHARA BAHARKAM POLRI,1702044,PENGADAAN ULP NON ORGANIK/JAGA FUNGSI,PANITIA PENGADAAN APBN T.A. 2014 (3),487200000,CV. OLAH DAUN BUAH,03.124.024.5-017.000,487200000,2013-12-23,DIT SABHARA BAHARKAM POLRI,"","",2014-01-17,APBN,2014,Pengadaan Barang,77044,511000000,1950044,14749,Jakarta Timur (Kota),DKI Jakarta
81,109081,2071081,LPSE Provinsi Sulawesi Tenggara,Dinas Perhubungan Komunikasi Dan Informatika Prov. SULTRA,2037081,Subsidi Biaya Operasional Bus Perintis Provinsi Sulawesi Tenggara,PANITIA PENGADAAN BARANG/JASA SATKER PENGEMBANGAN LLAJ SULAWESI TENGGARA,2906451000,PERUM DAMRI SETASIUN KENDARI,01.001.633.5-811.000,2907636000,2013-12-16,SATUAN KERJA PENGEMBANGAN LALU LINTAS ANGKUTAN JALAN SULAWESI TENGGARA,"","",2013-12-31,APBN,2014,"Jasa Lainnya",161081,2992636000,2102081,14960,Kendari (Kota),Sulawesi Tenggara
114,3999,8688114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,7667114,SUBSIDI ANGKUTAN LAUT PERINTIS PANGKALAN BENGKULU TRAYEK R-5 (LELANG TIDAK MENGIKAT),PANITIA PENGADAAN KEGIATAN JASA ANGKUTAN LAUT PERINTIS KSOP KELAS III P.BAAI,5215027000,PT LAUTAN KUMALA,01.300.054.2-044.000,5509469000,2013-12-28,KANTOR KESYAHBANDARAN DAN OTORITAS PELABUHAN KELAS III PULAU BAAI-BENGKULU,"","",2014-01-17,APBN,2014,"Jasa Lainnya",306114,5536112000,8114,14748,Jakarta Pusat (Kota),DKI Jakarta
11,546011,11132011,LPSE Kementerian Keuangan,LPSE Kementerian Keuangan Sumatera Selatan,9783011,Pengadaan Jasa Cleaning Service GKN Palembang T.A. 2014,Panitia Pengadaan Jasa Cleaning Service GKN Palembang T.A. 2014,748643000,CV. PRIJAYA,01.117.202.0-307.000,855553000,2013-12-02,RUMAH TANGGA GEDUNG KEUANGAN NEGARA PALEMBANG,"","",2013-12-31,APBN,2014,"Jasa Lainnya",1059011,855553842,17118011,14748,Jakarta Pusat (Kota),DKI Jakarta
15,77015,6219015,LPSE Provinsi Jawa Timur,DINAS KESEHATAN PROVINSI JAWA TIMUR,6236015,Pengadaan Jasa Cleaning Servis Dinas Kesehatan Provinsi Jawa Timur,PANITIA PENGADAAN BARANG/JASA 2013,572544500,"","",604000000,2013-12-17,DINAS KESEHATAN PROVINSI JAWA TIMUR,"","",2014-01-02,APBD,2013,"Jasa Lainnya",286015,604017000,"",14847,Surabaya (Kota),Jawa Timur
303,1303,315303,LPSE Universitas Gadjah Mada,Universitas Gadjah Mada,281303,"Pengadaan Jasa Audit untuk Audit Laporan Keuangan Universitas Gadjah Mada Tahun 2013",Pengadaan Jasa Kantor Akuntan Publik Audit Laporan Keuangan UGM TA 2013,272717500,"","",356950000,2013-12-16,Kantor Pusat Tata Usaha Universitas Gadjah Mada,"","",2014-02-20,PHLN,2013,"Jasa Konsultansi",5303,400000000,"",14815,Yogyakarta (Kota),DI Yogyakarta
43,3043,1956043,LPSE Kabupaten Berau,ULP Kab. Berau,1823043,Pengadaan Alat GEO GAUGE,Pokja. Pengadaan Alat GEO GAUGE,320727000,CV. Jaya Bahari,02.033.919.8-727.000,328900000,2013-12-03,Dinas Pekerjaan Umum Kab. Berau,"","",2013-12-19,APBD,2013,Pengadaan Barang,74043,330000000,39043,14897,Berau (Kab.),Kalimantan Timur
252,13999,2406252,LPSE Kementerian Hukum dan HAM RI,KANWIL SUMATERA UTARA,2256252,PENGADAAN BAHAN MAKANAN NAPI DAN TAHANAN LAPAS KLAS IIA LABUHAN RUKU,PENGADAAN BAHAN MAKANAN NAPI & TAHANAN,1390345055,"","",1447414000,2013-12-05,LEMBAGA PEMASYARAKATAN KLAS IIA LABUHAN RUKU,"","",2013-12-31,APBN,2014,Pengadaan Barang,711252,1447414000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
12,497001,3028012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2866012,PEMBANGUNAN GEDUNG WORKSHOP,P2BJ Lingkungan Dishubkominfo TA 2014,700200000,CV. BERINGIN PERKASA ABADI,01.576.409.5-711.000,746450000,2013-12-09,Dinas Perhubungan Komunikasi dan Informatika,"","",2014-01-24,APBD,2014,"Pekerjaan Konstruksi",16012,746450000,866012,14873,Palangka Raya (Kota),Kalimantan Tengah
15,31015,6206015,LPSE Provinsi Jawa Timur,RSUD DR. SOETOMO SURABAYA,6221015,"Belanja Pemeliharaan Ringan Gedung Dan Bangunan (Pelaksanaan Cleaning Service Di Taman luar dalam dan Halaman Parkir)",Panitia Pengadaan Barang dan Jasa RSUD Dr. Soetomo Surabaya,487232000,KPRI RSUD Dr SOETOMO,01.454.015.7-606.000,529384000,2013-12-05,Rsud Dr. Soetomo,"","",2013-12-31,APBD,2014,"Jasa Lainnya",112015,532383000,9892015,14847,Surabaya (Kota),Jawa Timur
252,30999,2582252,LPSE Kementerian Hukum dan HAM RI,KANWIL KALIMANTAN TENGAH,2406252,Pengadaan Bahan Makanan Napi/Tahanan Lembaga Pemasyarakatan Klas II B Muara Teweh,Pengadaan Bahan Makanan Napi/Tahanan,636779000,"","",638704384,2013-12-13,Lembaga Pemasyarakatan Klas II B Muara Teweh,"","",2014-01-02,APBN,2014,Pengadaan Barang,179252,638980000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
11,521011,11193011,LPSE Kementerian Keuangan,Badan Kepegawaian Negara,9838011,Pengadaan Sewa Jaringan Komunikasi Data Leased Line Tahun Anggaran 2014,Panitia (C) Pengadaan Barang Teknologi Informasi dan Jasa Lainnya T.A. 2014,3425627040,"PT. Telekomunikasi Indonesia, Tbk.",01.000.013.1-093.000,3492954000,2013-12-06,Badan Kepegawaian Negara,"","",2014-01-02,APBN,2014,"Jasa Lainnya",46011,3492954000,405011,14748,Jakarta Pusat (Kota),DKI Jakarta
25,1001,2860025,LPSE Kementerian Pendidikan dan Kebudayaan,Kementerian Pendidikan dan Kebudayaan,2646025,Pengadaan Jasa Cleaning Service,Panitia PBJ Itjen 2013,719338000,"","",872816000,2013-12-24,Inspektorat Jenderal,"","",2014-01-15,APBN,2014,"Jasa Lainnya",64025,872816000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
524,3524,457524,"LPSE Badan Meteorologi, Klimatologi dan Geofisika",BBMKG Wilayah 4,278524,Pengadaan Alat Operasional MKKuG,Kelompok Kerja Stasiun Geofisika Ambon,1206430000,"","",1286882400,2013-12-19,Stasiun Geofisika Ambon,"","",2014-01-30,APBN,2014,Pengadaan Barang,45524,1291500000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
35,6035,5787035,LPSE Provinsi Kalimantan Timur,Agency Sekretariat DPRD Prov Kaltim,5188035,PENGADAAN CLENING SERVICE GEDUNG KANTOR & TAMAN SET. DPRD TAHUN 2014,Pokja ULP Sekretariat DPRD Prov. Kaltim Tahun Anggaran 2014,2342961000,KARTA UTAMA,02.374.971.6-722.000,2465156000,2013-12-09,Sekretariat DPRD Prov Kaltim,"","",2014-01-02,APBD,2014,"Jasa Lainnya",8035,2500000000,542035,14902,Balikpapan (Kota),Kalimantan Timur
114,3999,8426114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,7463114,"JASA ANGKUTAN LAUT PERINTIS PANGKALAN CALANG TAHUN ANGGARAN 2014 KODE TRAYEK R-2",POKJA ULP KEGIATAN SUBSIDI OPERASIONAL ANGKUTAN LAUT PANGKALAN CALANG TA.2014,6339685000,PT.PELAYARAN ARMADA BANDAR BANGUN PERSADA,01.892.093.4-044.000,6350059300,2013-12-04,"Unit Penyelenggara Pelabuhan Calang, Provinsi Nanggroe Aceh Darussalam","","",2013-12-31,APBN,2013,"Jasa Lainnya",64114,6355059300,10114,14748,Jakarta Pusat (Kota),DKI Jakarta
114,3999,8522114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,7540114,JASA ANGKUTAN LAUT PERINTIS PANGKALAN MERAUKE TAHUN ANGGARAN 2014 KODE TRAYEK R-73 (LELANG TIDAK MENGIKAT),PANITIA JASA SUBSIDI PENGOPERASIAN ANGKUTAN LAUT PERINTIS PANGKALAN MERAUKE 2014,6151200700,"","",6179208000,2013-12-14,KANTOR KESYAHBANDARAN DAN OTORITAS PELABUHAN KELAS IV MERAUKE,"","",2014-01-03,APBN,2014,"Jasa Lainnya",322114,6181208273,"",14748,Jakarta Pusat (Kota),DKI Jakarta
252,27999,2281252,LPSE Kementerian Hukum dan HAM RI,KANWIL JAWA TIMUR,2127252,"Pengadaan Bahan Makanan untuk Narapidana dan Tahanan Pada Lembaga Pemasyarakatan Klas IIA Anak Blitar Tahun Anggaran 2014",Pengadaan Bahan Makanan Napi/Tahanan Tahun 2014 Lapas Anak Blitar,690772064,CV. BAROKAH,02.665.821.1-622.000,727019000,2013-12-04,Lembaga Pemasyarakatan Anak Klas IIA Blitar,"","",2013-12-31,APBN,0,Pengadaan Barang,173252,727080000,917252,14752,Jakarta Selatan (Kota),DKI Jakarta
11,629011,11153011,LPSE Kementerian Keuangan,Unit Kerja Bidang Pengawasan dan Pengendalian Pembangunan (UKP-PPP),9802011,Pemeliharaan Kebersihan/Cleaning Service Gedung UKP-PPP dan Bina Graha,PPBJ Pemeliharaan Kebersihan/Cleaning Service Gedung UKP-PPP dan Bina Graha,465714000,PT YUSANO JAYA PRATAMA,01.314.879.6-071.000,518181000,2013-12-04,Unit Kerja Presiden Bidang Pengawasan dan Pengendalian Pembangunan,"","",2013-12-27,APBN,2014,"Jasa Lainnya",437011,667000000,10871011,14748,Jakarta Pusat (Kota),DKI Jakarta
11,629011,11159011,LPSE Kementerian Keuangan,Unit Kerja Bidang Pengawasan dan Pengendalian Pembangunan (UKP-PPP),9808011,Pemeliharaan UPS,PPBJ Pemeliharaan UPS,959996400,PT PHALYA SUPHALA EMAS,01.370.789.8-038.000,959996400,2013-12-05,Unit Kerja Presiden Bidang Pengawasan dan Pengendalian Pembangunan,"","",2013-12-30,APBN,2014,"Jasa Lainnya",437011,960000000,3420011,14748,Jakarta Pusat (Kota),DKI Jakarta
11,517011,11215011,LPSE Kementerian Keuangan,Komisi Pemberantasan Korupsi,9758011,Pengadaan Jasa Angkutan Berupa Pengemudi Untuk Angkutan Pegawai KPK 2014,POKJA I ULP KPK 2014,2457849609,PT. Grha Humanindo Manajemen,02.016.359.8-431.000,2471225000,2013-12-10,Komisi Pemberantasan Korupsi,"","",2014-01-02,APBN,2014,"Jasa Lainnya",37011,2471225000,17540011,14748,Jakarta Pusat (Kota),DKI Jakarta
